state,county,year,broadband percent
Montana,Gallatin,2017,0.88572538
Montana,Gallatin,2018,0.861
Montana,Garfield,2017,0.77777779
Montana,Garfield,2018,0.73199999
Montana,Glacier,2017,0.46987954
Montana,Glacier,2018,0.57600003
Montana,Golden Valley,2017,0.5
Montana,Golden Valley,2018,0.71499997
Montana,Granite,2017,0.63333333
Montana,Granite,2018,0.73500001
Montana,Hill,2017,0.54330707
Montana,Hill,2018,0.75300002
Montana,Jefferson,2017,0.55769229
Montana,Jefferson,2018,0.78999996
Montana,Judith Basin,2017,0.55555558
Montana,Judith Basin,2018,0.77999997
Montana,Lake,2017,0.47524753
Montana,Lake,2018,0.72499996
Montana,Lewis and Clark,2017,0.88254631
Montana,Lewis and Clark,2018,0.79800004
Montana,Liberty,2017,0.5333333
Montana,Liberty,2018,0.69400001
Montana,Lincoln,2017,0.53551912
Montana,Lincoln,2018,0.70899999
Montana,Madison,2017,0.49367088
Montana,Madison,2018,0.71100003
Montana,McCone,2017,0.62068963
Montana,McCone,2018,0.68000001
Montana,Meagher,2017,0.52631581
Montana,Meagher,2018,0.648
Montana,Mineral,2017,0.5625
Montana,Mineral,2018,0.65600002
Montana,Missoula,2017,0.89631522
Montana,Missoula,2018,0.83899999
Montana,Musselshell,2017,0.60000002
Montana,Musselshell,2018,0.71899998
Montana,Park,2017,0.50675672
Montana,Park,2018,0.80000001
Montana,Petroleum,2017,0.625
Montana,Petroleum,2018,0.76999998
Montana,Phillips,2017,0.61764705
Montana,Phillips,2018,0.685
Montana,Pondera,2017,0.5333333
Montana,Pondera,2018,0.71600002
Montana,Powder River,2017,0.41666669
Montana,Powder River,2018,0.75
Montana,Powell,2017,0.60869563
Montana,Powell,2018,0.70899999
Montana,Prairie,2017,0.57142854
Montana,Prairie,2018,0.73699999
Montana,Ravalli,2017,0.53488374
Montana,Ravalli,2018,0.76800001
Montana,Richland,2017,0.59340662
Montana,Richland,2018,0.764
Montana,Roosevelt,2017,0.56451613
Montana,Roosevelt,2018,0.65799999
Montana,Rosebud,2017,0.41818181
Montana,Rosebud,2018,0.54500002
Montana,Sanders,2017,0.5
Montana,Sanders,2018,0.676
Montana,Sheridan,2017,0.55882353
Montana,Sheridan,2018,0.78499997
Montana,Silver Bow,2017,0.61986303
Montana,Silver Bow,2018,0.71799999
Montana,Stillwater,2017,0.63999999
Montana,Stillwater,2018,0.80599999
Montana,Sweet Grass,2017,0.43478259
Montana,Sweet Grass,2018,0.72499996
Montana,Teton,2017,0.56
Montana,Teton,2018,0.73000002
Montana,Toole,2017,0.39285713
Montana,Toole,2018,0.722
Montana,Treasure,2017,0.44444442
Montana,Treasure,2018,0.69599998
Montana,Valley,2017,0.47272727
Montana,Valley,2018,0.73100001
Montana,Wheatland,2017,0.55555558
Montana,Wheatland,2018,0.71399999
Montana,Wibaux,2017,0.55555558
Montana,Wibaux,2018,0.60399997
Montana,Yellowstone,2017,0.8744328
Montana,Yellowstone,2018,0.81700003
Nebraska,Adams,2017,0.60283685
Nebraska,Adams,2018,0.78499997
Nebraska,Antelope,2017,0.59375
Nebraska,Antelope,2018,0.71999997
Nebraska,Arthur,2017,0.66666663
Nebraska,Arthur,2018,0.71499997
Nebraska,Banner,2017,0.75
Nebraska,Banner,2018,0.74900001
Nebraska,Blaine,2017,0.25
Nebraska,Blaine,2018,0.79399997
Nebraska,Boone,2017,0.55319148
Nebraska,Boone,2018,0.78800005
Nebraska,Box Butte,2017,0.61956519
Nebraska,Box Butte,2018,0.76999998
Nebraska,Boyd,2017,0.52380949
Nebraska,Boyd,2018,0.69200003
Nebraska,Brown,2017,0.57692307
Nebraska,Brown,2018,0.71499997
Nebraska,Buffalo,2017,0.48606813
Nebraska,Buffalo,2018,0.82299995
Nebraska,Burt,2017,0.72413796
Nebraska,Burt,2018,0.685
Nebraska,Butler,2017,0.54022986
Nebraska,Butler,2018,0.74300003
Nebraska,Cass,2017,0.5990991
Nebraska,Cass,2018,0.82299995
Nebraska,Cedar,2017,0.63999999
Nebraska,Cedar,2018,0.78499997
Nebraska,Chase,2017,0.5
Nebraska,Chase,2018,0.81300002
Nebraska,Cherry,2017,0.47619048
Nebraska,Cherry,2018,0.76300001
Nebraska,Cheyenne,2017,0.56976748
Nebraska,Cheyenne,2018,0.74900001
Nebraska,Clay,2017,0.54545456
Nebraska,Clay,2018,0.76100004
Nebraska,Colfax,2017,0.57692307
Nebraska,Colfax,2018,0.73100001
Nebraska,Cuming,2017,0.65333337
Nebraska,Cuming,2018,0.66600001
Nebraska,Custer,2017,0.5181818
Nebraska,Custer,2018,0.70199996
Nebraska,Dakota,2017,0.48226953
Nebraska,Dakota,2018,0.75300002
Nebraska,Dawes,2017,0.50746268
Nebraska,Dawes,2018,0.778
Nebraska,Dawson,2017,0.55952382
Nebraska,Dawson,2018,0.76499999
Nebraska,Deuel,2017,0.54545456
Nebraska,Deuel,2018,0.70500004
Nebraska,Dixon,2017,0.53191489
Nebraska,Dixon,2018,0.727
Nebraska,Dodge,2017,0.59270513
Nebraska,Dodge,2018,0.75699997
Nebraska,Douglas,2017,0.86224031
Nebraska,Douglas,2018,0.82799995
Nebraska,Dundy,2017,0.57142854
Nebraska,Dundy,2018,0.71100003
Nebraska,Fillmore,2017,0.53703707
Nebraska,Fillmore,2018,0.72900003
Nebraska,Franklin,2017,0.37931034
Nebraska,Franklin,2018,0.71200001
Nebraska,Frontier,2017,0.31818181
Nebraska,Frontier,2018,0.68299997
Nebraska,Furnas,2017,0.34375
Nebraska,Furnas,2018,0.73100001
Nebraska,Gage,2017,0.60714287
Nebraska,Gage,2018,0.76199996
Nebraska,Garden,2017,0.5
Nebraska,Garden,2018,0.722
Nebraska,Garfield,2017,0.33333331
Nebraska,Garfield,2018,0.60399997
Nebraska,Gosper,2017,0.5
Nebraska,Gosper,2018,0.78800005
Nebraska,Grant,2017,0.40000001
Nebraska,Grant,2018,0.71999997
Nebraska,Greeley,2017,0.33333331
Nebraska,Greeley,2018,0.67799997
Nebraska,Hall,2017,0.55632186
Nebraska,Hall,2018,0.78400004
Nebraska,Hamilton,2017,0.56790125
Nebraska,Hamilton,2018,0.84499997
Nebraska,Harlan,2017,0.5106383
Nebraska,Harlan,2018,0.76499999
Nebraska,Hayes,2017,0.42857143
Nebraska,Hayes,2018,0.76499999
Nebraska,Hitchcock,2017,0.40000001
Nebraska,Hitchcock,2018,0.68000001
Nebraska,Holt,2017,0.66666663
Nebraska,Holt,2018,0.70999998
Nebraska,Hooker,2017,0.375
Nebraska,Hooker,2018,0.67699999
Nebraska,Howard,2017,0.70731705
Nebraska,Howard,2018,0.72600001
Nebraska,Jefferson,2017,0.62337661
Nebraska,Jefferson,2018,0.71399999
Nebraska,Johnson,2017,0.32608697
Nebraska,Johnson,2018,0.71799999
Nebraska,Kearney,2017,0.60344827
Nebraska,Kearney,2018,0.77900004
Nebraska,Keith,2017,0.52631581
Nebraska,Keith,2018,0.80300003
Nebraska,Keya Paha,2017,0.42857143
Nebraska,Keya Paha,2018,0.764
Nebraska,Kimball,2017,0.55319148
Nebraska,Kimball,2018,0.68599999
Nebraska,Knox,2017,0.64999998
Nebraska,Knox,2018,0.71700001
Nebraska,Lancaster,2017,0.89562505
Nebraska,Lancaster,2018,0.86000001
Nebraska,Lincoln,2017,0.51186442
Nebraska,Lincoln,2018,0.77900004
Nebraska,Logan,2017,0.5
Nebraska,Logan,2018,0.70099998
Nebraska,Loup,2017,0.57142854
Nebraska,Loup,2018,0.68799996
Nebraska,Madison,2017,0.51417005
Nebraska,Madison,2018,0.76300001
Nebraska,McPherson,2017,0.60000002
Nebraska,McPherson,2018,0.59600002
Nebraska,Merrick,2017,0.52941179
Nebraska,Merrick,2018,0.71399999
Nebraska,Morrill,2017,0.37837836
Nebraska,Morrill,2018,0.73299998
Nebraska,Nance,2017,0.22580644
Nebraska,Nance,2018,0.74900001
Nebraska,Nemaha,2017,0.60606062
Nebraska,Nemaha,2018,0.764
Nebraska,Nuckolls,2017,0.56410253
Nebraska,Nuckolls,2018,0.72299999
Nebraska,Otoe,2017,0.625
Nebraska,Otoe,2018,0.773
Nebraska,Pawnee,2017,0.25806451
Nebraska,Pawnee,2018,0.67299998
Nebraska,Perkins,2017,0.59375
Nebraska,Perkins,2018,0.82999998
Nebraska,Phelps,2017,0.54255319
Nebraska,Phelps,2018,0.77399999
Nebraska,Pierce,2017,0.59016395
Nebraska,Pierce,2018,0.77399999
Nebraska,Platte,2017,0.56302524
Nebraska,Platte,2018,0.77200001
Nebraska,Polk,2017,0.48717949
Nebraska,Polk,2018,0.81999999
Nebraska,Red Willow,2017,0.64130431
Nebraska,Red Willow,2018,0.741
Nebraska,Richardson,2017,0.5373134
Nebraska,Richardson,2018,0.74900001
Nebraska,Rock,2017,0.36363637
Nebraska,Rock,2018,0.70300001
Nebraska,Saline,2017,0.53191489
Nebraska,Saline,2018,0.755
Nebraska,Sarpy,2017,0.93157655
Nebraska,Sarpy,2018,0.89899999
Nebraska,Saunders,2017,0.62871289
Nebraska,Saunders,2018,0.78999996
Nebraska,Scotts Bluff,2017,0.57894737
Nebraska,Scotts Bluff,2018,0.75199997
Nebraska,Seward,2017,0.5333333
Nebraska,Seward,2018,0.80599999
Nebraska,Sheridan,2017,0.47058824
Nebraska,Sheridan,2018,0.67400002
Nebraska,Sherman,2017,0.42857143
Nebraska,Sherman,2018,0.745
Nebraska,Sioux,2017,0.69230765
Nebraska,Sioux,2018,0.67900002
Nebraska,Stanton,2017,0.61702132
Nebraska,Stanton,2018,0.78499997
Nebraska,Thayer,2017,0.39024392
Nebraska,Thayer,2018,0.745
Nebraska,Thomas,2017,0.40000001
Nebraska,Thomas,2018,0.82200003
Nebraska,Thurston,2017,0.45652172
Nebraska,Thurston,2018,0.62799996
Nebraska,Valley,2017,0.39583331
Nebraska,Valley,2018,0.71899998
Nebraska,Washington,2017,0.67195773
Nebraska,Washington,2018,0.81599998
Nebraska,Wayne,2017,0.52777779
Nebraska,Wayne,2018,0.84899998
Nebraska,Webster,2017,0.5
Nebraska,Webster,2018,0.72799999
Nebraska,Wheeler,2017,0.42857143
Nebraska,Wheeler,2018,0.71700001
Nebraska,York,2017,0.55555558
Nebraska,York,2018,0.79399997
Nevada,Carson City,2017,0.47
Nevada,Carson City,2018,0.79500008
Nevada,Churchill,2017,0.52589643
Nevada,Churchill,2018,0.82200003
Nevada,Clark,2017,0.83299035
Nevada,Clark,2018,0.81
Nevada,Douglas,2017,0.48631582
Nevada,Douglas,2018,0.86000001
Nevada,Elko,2017,0.4906832
Nevada,Elko,2018,0.82499999
Nevada,Eureka,2017,0.14285713
Nevada,Eureka,2018,0.77600002
Nevada,Humboldt,2017,0.43220341
Nevada,Humboldt,2018,0.778
Nevada,Lander,2017,0.48936167
Nevada,Lander,2018,0.778
Nevada,Lincoln,2017,0.16
Nevada,Lincoln,2018,0.759
Nevada,Lyon,2017,0.4594017
Nevada,Lyon,2018,0.82400006
Nevada,Mineral,2017,0.25806451
Nevada,Mineral,2018,0.69599998
Nevada,Nye,2017,0.40384617
Nevada,Nye,2018,0.73100001
Nevada,Pershing,2017,0.37931034
Nevada,Pershing,2018,0.70099998
Nevada,Storey,2017,0.29411763
Nevada,Storey,2018,0.787
Nevada,Washoe,2017,0.85399473
Nevada,Washoe,2018,0.83399999
Nevada,White Pine,2017,0.40298507
Nevada,White Pine,2018,0.79699999
New Hampshire,Belknap,2017,0.51908398
New Hampshire,Belknap,2018,0.84399998
New Hampshire,Carroll,2017,0.47854078
New Hampshire,Carroll,2018,0.84600002
New Hampshire,Cheshire,2017,0.88103211
New Hampshire,Cheshire,2018,0.81700003
New Hampshire,Coos,2017,0.50467288
New Hampshire,Coos,2018,0.75400001
New Hampshire,Grafton,2017,0.8250134
New Hampshire,Grafton,2018,0.81599998
New Hampshire,Hillsborough,2017,0.92494792
New Hampshire,Hillsborough,2018,0.88200003
New Hampshire,Merrimack,2017,0.90741944
New Hampshire,Merrimack,2018,0.85300004
New Hampshire,Rockingham,2017,0.92717612
New Hampshire,Rockingham,2018,0.89999998
New Hampshire,Strafford,2017,0.89356118
New Hampshire,Strafford,2018,0.84499997
New Hampshire,Sullivan,2017,0.51767677
New Hampshire,Sullivan,2018,0.801
New Jersey,Atlantic,2017,0.8344723
New Jersey,Atlantic,2018,0.80700004
New Jersey,Bergen,2017,0.93522704
New Jersey,Bergen,2018,0.88600004
New Jersey,Burlington,2017,0.91166639
New Jersey,Burlington,2018,0.87299997
New Jersey,Camden,2017,0.88545871
New Jersey,Camden,2018,0.82099998
New Jersey,Cape May,2017,0.88101786
New Jersey,Cape May,2018,0.82700002
New Jersey,Cumberland,2017,0.76941347
New Jersey,Cumberland,2018,0.74399996
New Jersey,Essex,2017,0.84048676
New Jersey,Essex,2018,0.78499997
New Jersey,Gloucester,2017,0.92143965
New Jersey,Gloucester,2018,0.86200005
New Jersey,Hudson,2017,0.85975951
New Jersey,Hudson,2018,0.83399999
New Jersey,Hunterdon,2017,0.9333477
New Jersey,Hunterdon,2018,0.89299995
New Jersey,Mercer,2017,0.81732446
New Jersey,Mercer,2018,0.81599998
New Jersey,Middlesex,2017,0.85358518
New Jersey,Middlesex,2018,0.84899998
New Jersey,Monmouth,2017,0.92005998
New Jersey,Monmouth,2018,0.87400007
New Jersey,Morris,2017,0.93730426
New Jersey,Morris,2018,0.90300006
New Jersey,Ocean,2017,0.82687014
New Jersey,Ocean,2018,0.80700004
New Jersey,Passaic,2017,0.82961518
New Jersey,Passaic,2018,0.78400004
New Jersey,Salem,2017,0.81106538
New Jersey,Salem,2018,0.77499998
New Jersey,Somerset,2017,0.94021273
New Jersey,Somerset,2018,0.90699995
New Jersey,Sussex,2017,0.91705102
New Jersey,Sussex,2018,0.88099998
New Jersey,Union,2017,0.85402387
New Jersey,Union,2018,0.81700003
New Jersey,Warren,2017,0.91645479
New Jersey,Warren,2018,0.84100002
New Mexico,Bernalillo,2017,0.83703077
New Mexico,Bernalillo,2018,0.77700001
New Mexico,Catron,2017,0.39285713
New Mexico,Catron,2018,0.51499999
New Mexico,Chaves,2017,0.72457123
New Mexico,Chaves,2018,0.69700003
New Mexico,Cibola,2017,0.51655626
New Mexico,Cibola,2018,0.55300003
New Mexico,Colfax,2017,0.34615383
New Mexico,Colfax,2018,0.65600002
New Mexico,Curry,2017,0.45871559
New Mexico,Curry,2018,0.77700001
New Mexico,DeBaca,2017,0.55555558
New Mexico,DeBaca,2018,0.63
New Mexico,Dona Ana,2017,0.75173736
New Mexico,Dona Ana,2018,0.70500004
New Mexico,Eddy,2017,0.53196347
New Mexico,Eddy,2018,0.78099996
New Mexico,Grant,2017,0.416309
New Mexico,Grant,2018,0.671
New Mexico,Guadalupe,2017,0.51282048
New Mexico,Guadalupe,2018,0.38999999
New Mexico,Harding,2017,0.125
New Mexico,Harding,2018,0.49299997
New Mexico,Hidalgo,2017,0.3611111
New Mexico,Hidalgo,2018,0.63700002
New Mexico,Lea,2017,0.81297439
New Mexico,Lea,2018,0.75800002
New Mexico,Lincoln,2017,0.41249999
New Mexico,Lincoln,2018,0.69
New Mexico,Los Alamos,2017,0.61849713
New Mexico,Los Alamos,2018,0.861
New Mexico,Luna,2017,0.46385545
New Mexico,Luna,2018,0.56999999
New Mexico,McKinley,2017,0.49117965
New Mexico,McKinley,2018,0.43000001
New Mexico,Mora,2017,0.44444442
New Mexico,Mora,2018,0.51199996
New Mexico,Otero,2017,0.84249151
New Mexico,Otero,2018,0.75400001
New Mexico,Quay,2017,0.5
New Mexico,Quay,2018,0.57199997
New Mexico,Rio Arriba,2017,0.36637932
New Mexico,Rio Arriba,2018,0.52100003
New Mexico,Roosevelt,2017,0.41525424
New Mexico,Roosevelt,2018,0.75199997
New Mexico,San Juan,2017,0.65627372
New Mexico,San Juan,2018,0.63
New Mexico,San Miguel,2017,0.43888891
New Mexico,San Miguel,2018,0.52899998
New Mexico,Sandoval,2017,0.82211459
New Mexico,Sandoval,2018,0.81599998
New Mexico,Santa Fe,2017,0.8113907
New Mexico,Santa Fe,2018,0.787
New Mexico,Sierra,2017,0.30107528
New Mexico,Sierra,2018,0.61199999
New Mexico,Socorro,2017,0.44680852
New Mexico,Socorro,2018,0.52499998
New Mexico,Taos,2017,0.33913043
New Mexico,Taos,2018,0.61300004
New Mexico,Torrance,2017,0.55199999
New Mexico,Torrance,2018,0.62
New Mexico,Union,2017,0.58620691
New Mexico,Union,2018,0.57199997
New Mexico,Valencia,2017,0.67231834
New Mexico,Valencia,2018,0.66999996
New York,Albany,2017,0.88514757
New York,Albany,2018,0.82400006
New York,Allegany,2017,0.55641025
New York,Allegany,2018,0.72600001
New York,Bronx,2017,0.78684074
New York,Bronx,2018,0.72499996
New York,Broome,2017,0.86030555
New York,Broome,2018,0.80000001
New York,Cattaraugus,2017,0.77886063
New York,Cattaraugus,2018,0.69300002
New York,Cayuga,2017,0.83111262
New York,Cayuga,2018,0.773
New York,Chautauqua,2017,0.78598291
New York,Chautauqua,2018,0.73699999
New York,Chemung,2017,0.83881426
New York,Chemung,2018,0.778
New York,Chenango,2017,0.59069765
New York,Chenango,2018,0.76800001
New York,Clinton,2017,0.82824624
New York,Clinton,2018,0.78800005
New York,Columbia,2017,0.54388982
New York,Columbia,2018,0.76600003
New York,Cortland,2017,0.51662403
New York,Cortland,2018,0.71600002
New York,Delaware,2017,0.53553301
New York,Delaware,2018,0.74000001
New York,Dutchess,2017,0.91276979
New York,Dutchess,2018,0.85500002
New York,Erie,2017,0.85694486
New York,Erie,2018,0.78600001
New York,Essex,2017,0.49861497
New York,Essex,2018,0.76800001
New York,Franklin,2017,0.44240838
New York,Franklin,2018,0.72799999
New York,Fulton,2017,0.57627118
New York,Fulton,2018,0.74699998
New York,Genesee,2017,0.64199996
New York,Genesee,2018,0.78600001
New York,Greene,2017,0.52835822
New York,Greene,2018,0.71600002
New York,Hamilton,2017,0.59090906
New York,Hamilton,2018,0.72799999
New York,Herkimer,2017,0.60408163
New York,Herkimer,2018,0.75999999
New York,Jefferson,2017,0.85599744
New York,Jefferson,2018,0.82299995
New York,Kings,2017,0.81991249
New York,Kings,2018,0.77600002
New York,Lewis,2017,0.41509435
New York,Lewis,2018,0.75300002
New York,Livingston,2017,0.87968254
New York,Livingston,2018,0.80800003
New York,Madison,2017,0.84795219
New York,Madison,2018,0.80700004
New York,Monroe,2017,0.87922639
New York,Monroe,2018,0.81700003
New York,Montgomery,2017,0.54975122
New York,Montgomery,2018,0.736
New York,Nassau,2017,0.9381001
New York,Nassau,2018,0.889
New York,New York,2017,0.85107839
New York,New York,2018,0.83299994
New York,Niagara,2017,0.825921
New York,Niagara,2018,0.76100004
New York,Oneida,2017,0.85031611
New York,Oneida,2018,0.78200001
New York,Onondaga,2017,0.81182784
New York,Onondaga,2018,0.78999996
New York,Ontario,2017,0.89954376
New York,Ontario,2018,0.82799995
New York,Orange,2017,0.80276388
New York,Orange,2018,0.76800001
New York,Orleans,2017,0.63057321
New York,Orleans,2018,0.77900004
New York,Oswego,2017,0.88989371
New York,Oswego,2018,0.81799996
New York,Otsego,2017,0.55555558
New York,Otsego,2018,0.76999998
New York,Putnam,2017,0.95548493
New York,Putnam,2018,0.91000003
New York,Queens,2017,0.86507642
New York,Queens,2018,0.81900007
New York,Rensselaer,2017,0.88333941
New York,Rensselaer,2018,0.83700001
New York,Richmond,2017,0.83164561
New York,Richmond,2018,0.81099999
New York,Rockland,2017,0.78576583
New York,Rockland,2018,0.80599999
New York,Saratoga,2017,0.90478796
New York,Saratoga,2018,0.87799996
New York,Schenectady,2017,0.89370352
New York,Schenectady,2018,0.82599998
New York,Schoharie,2017,0.47761193
New York,Schoharie,2018,0.72400004
New York,Schuyler,2017,0.54022986
New York,Schuyler,2018,0.75800002
New York,Seneca,2017,0.58181822
New York,Seneca,2018,0.77100003
New York,St. Lawrence,2017,0.83887148
New York,St. Lawrence,2018,0.78299993
New York,Steuben,2017,0.83197069
New York,Steuben,2018,0.74200004
New York,Suffolk,2017,0.88893056
New York,Suffolk,2018,0.87
New York,Sullivan,2017,0.86101919
New York,Sullivan,2018,0.78200001
New York,Tioga,2017,0.58783782
New York,Tioga,2018,0.80000001
New York,Tompkins,2017,0.89345163
New York,Tompkins,2018,0.84100002
New York,Ulster,2017,0.88568664
New York,Ulster,2018,0.84200001
New York,Warren,2017,0.85375106
New York,Warren,2018,0.81700003
New York,Washington,2017,0.53631288
New York,Washington,2018,0.76499999
New York,Wayne,2017,0.86773753
New York,Wayne,2018,0.764
New York,Westchester,2017,0.89744085
New York,Westchester,2018,0.85000002
New York,Wyoming,2017,0.63218391
New York,Wyoming,2018,0.75800002
New York,Yates,2017,0.57416266
New York,Yates,2018,0.71799999
North Carolina,Alamance,2017,0.82633162
North Carolina,Alamance,2018,0.759
North Carolina,Alexander,2017,0.63050848
North Carolina,Alexander,2018,0.69700003
North Carolina,Alleghany,2017,0.51485151
North Carolina,Alleghany,2018,0.70600003
North Carolina,Anson,2017,0.45959595
North Carolina,Anson,2018,0.69
North Carolina,Ashe,2017,0.45228213
North Carolina,Ashe,2018,0.69400001
North Carolina,Avery,2017,0.51449275
North Carolina,Avery,2018,0.67199999
North Carolina,Beaufort,2017,0.52380949
North Carolina,Beaufort,2018,0.65399998
North Carolina,Bertie,2017,0.5443787
North Carolina,Bertie,2018,0.55500001
North Carolina,Bladen,2017,0.48214287
North Carolina,Bladen,2018,0.65200001
North Carolina,Brunswick,2017,0.81197959
North Carolina,Brunswick,2018,0.81200004
North Carolina,Buncombe,2017,0.83005315
North Carolina,Buncombe,2018,0.80899996
North Carolina,Burke,2017,0.73584932
North Carolina,Burke,2018,0.68299997
North Carolina,Cabarrus,2017,0.91475618
North Carolina,Cabarrus,2018,0.87700003
North Carolina,Caldwell,2017,0.81625605
North Carolina,Caldwell,2018,0.74699998
North Carolina,Camden,2017,0.52577323
North Carolina,Camden,2018,0.83600003
North Carolina,Carteret,2017,0.83500123
North Carolina,Carteret,2018,0.82400006
North Carolina,Caswell,2017,0.67428571
North Carolina,Caswell,2018,0.63099998
North Carolina,Catawba,2017,0.85879737
North Carolina,Catawba,2018,0.78800005
North Carolina,Chatham,2017,0.86930001
North Carolina,Chatham,2018,0.76800001
North Carolina,Cherokee,2017,0.45081967
North Carolina,Cherokee,2018,0.699
North Carolina,Chowan,2017,0.58474576
North Carolina,Chowan,2018,0.671
North Carolina,Clay,2017,0.58474576
North Carolina,Clay,2018,0.75999999
North Carolina,Cleveland,2017,0.70483154
North Carolina,Cleveland,2018,0.63099998
North Carolina,Columbus,2017,0.55957448
North Carolina,Columbus,2018,0.61500001
North Carolina,Craven,2017,0.87811148
North Carolina,Craven,2018,0.80599999
North Carolina,Cumberland,2017,0.86373413
North Carolina,Cumberland,2018,0.81700003
North Carolina,Currituck,2017,0.54587156
North Carolina,Currituck,2018,0.80399996
North Carolina,Dare,2017,0.45652172
North Carolina,Dare,2018,0.87400007
North Carolina,Davidson,2017,0.86283231
North Carolina,Davidson,2018,0.759
North Carolina,Davie,2017,0.61157024
North Carolina,Davie,2018,0.80899996
North Carolina,Duplin,2017,0.5234375
North Carolina,Duplin,2018,0.60899997
North Carolina,Durham,2017,0.86599314
North Carolina,Durham,2018,0.85399997
North Carolina,Edgecombe,2017,0.49496982
North Carolina,Edgecombe,2018,0.616
North Carolina,Forsyth,2017,0.82717836
North Carolina,Forsyth,2018,0.79300004
North Carolina,Franklin,2017,0.52350426
North Carolina,Franklin,2018,0.75400001
North Carolina,Gaston,2017,0.85023397
North Carolina,Gaston,2018,0.77700001
North Carolina,Gates,2017,0.50549448
North Carolina,Gates,2018,0.671
North Carolina,Graham,2017,0.44444442
North Carolina,Graham,2018,0.49700001
North Carolina,Granville,2017,0.59645236
North Carolina,Granville,2018,0.75699997
North Carolina,Greene,2017,0.56
North Carolina,Greene,2018,0.71899998
North Carolina,Guilford,2017,0.76566255
North Carolina,Guilford,2018,0.72600001
North Carolina,Halifax,2017,0.52859956
North Carolina,Halifax,2018,0.56900001
North Carolina,Harnett,2017,0.84008491
North Carolina,Harnett,2018,0.76300001
North Carolina,Haywood,2017,0.55009103
North Carolina,Haywood,2018,0.69099998
North Carolina,Henderson,2017,0.85085303
North Carolina,Henderson,2018,0.79500008
North Carolina,Hertford,2017,0.43888891
North Carolina,Hertford,2018,0.60000002
North Carolina,Hoke,2017,0.47381547
North Carolina,Hoke,2018,0.78299993
North Carolina,Hyde,2017,0.53658533
North Carolina,Hyde,2018,0.55199999
North Carolina,Iredell,2017,0.82839966
North Carolina,Iredell,2018,0.80199999
North Carolina,Jackson,2017,0.47058824
North Carolina,Jackson,2018,0.67199999
North Carolina,Johnston,2017,0.76374274
North Carolina,Johnston,2018,0.76199996
North Carolina,Jones,2017,0.54929578
North Carolina,Jones,2018,0.565
North Carolina,Lee,2017,0.55829597
North Carolina,Lee,2018,0.74399996
North Carolina,Lenoir,2017,0.52977413
North Carolina,Lenoir,2018,0.74399996
North Carolina,Lincoln,2017,0.84338623
North Carolina,Lincoln,2018,0.78999996
North Carolina,Macon,2017,0.47206703
North Carolina,Macon,2018,0.70699996
North Carolina,Madison,2017,0.4715026
North Carolina,Madison,2018,0.70500004
North Carolina,Martin,2017,0.52282161
North Carolina,Martin,2018,0.62099999
North Carolina,McDowell,2017,0.53293413
North Carolina,McDowell,2018,0.70099998
North Carolina,Mecklenburg,2017,0.89567274
North Carolina,Mecklenburg,2018,0.86500001
North Carolina,Mitchell,2017,0.55555558
North Carolina,Mitchell,2018,0.671
North Carolina,Montgomery,2017,0.54358977
North Carolina,Montgomery,2018,0.67299998
North Carolina,Moore,2017,0.85698378
North Carolina,Moore,2018,0.80700004
North Carolina,Nash,2017,0.80582422
North Carolina,Nash,2018,0.73400003
North Carolina,New Hanover,2017,0.86448842
North Carolina,New Hanover,2018,0.83499998
North Carolina,Northampton,2017,0.43956044
North Carolina,Northampton,2018,0.51199996
North Carolina,Onslow,2017,0.88983399
North Carolina,Onslow,2018,0.85500002
North Carolina,Orange,2017,0.88816124
North Carolina,Orange,2018,0.87400007
North Carolina,Pamlico,2017,0.40952381
North Carolina,Pamlico,2018,0.69300002
North Carolina,Pasquotank,2017,0.54621851
North Carolina,Pasquotank,2018,0.74000001
North Carolina,Pender,2017,0.57752806
North Carolina,Pender,2018,0.75300002
North Carolina,Perquimans,2017,0.53061223
North Carolina,Perquimans,2018,0.69300002
North Carolina,Person,2017,0.61093247
North Carolina,Person,2018,0.74399996
North Carolina,Pitt,2017,0.84443778
North Carolina,Pitt,2018,0.78200001
North Carolina,Polk,2017,0.54922277
North Carolina,Polk,2018,0.76300001
North Carolina,Randolph,2017,0.82860285
North Carolina,Randolph,2018,0.70999998
North Carolina,Richmond,2017,0.627451
North Carolina,Richmond,2018,0.70199996
North Carolina,Robeson,2017,0.58052886
North Carolina,Robeson,2018,0.542
North Carolina,Rockingham,2017,0.6959179
North Carolina,Rockingham,2018,0.68400002
North Carolina,Rowan,2017,0.81952894
North Carolina,Rowan,2018,0.76600003
North Carolina,Rutherford,2017,0.75378084
North Carolina,Rutherford,2018,0.66600001
North Carolina,Sampson,2017,0.58008659
North Carolina,Sampson,2018,0.59600002
North Carolina,Scotland,2017,0.56307691
North Carolina,Scotland,2018,0.58099997
North Carolina,Stanly,2017,0.5810526
North Carolina,Stanly,2018,0.773
North Carolina,Stokes,2017,0.62995595
North Carolina,Stokes,2018,0.67500001
North Carolina,Surry,2017,0.62935764
North Carolina,Surry,2018,0.62600005
North Carolina,Swain,2017,0.51886791
North Carolina,Swain,2018,0.509
North Carolina,Transylvania,2017,0.49511403
North Carolina,Transylvania,2018,0.78299993
North Carolina,Tyrrell,2017,0.58620691
North Carolina,Tyrrell,2018,0.60899997
