state,county,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
Texas,Wood,4926,10763,11199,5366,15.272523880004883,33.369503021240234,34.721275329589844,16.636695861816406
Texas,Yoakum,1779,1275,1200,619,36.507286071777344,26.164579391479492,24.62548828125,12.70264720916748
Texas,Young,2123,4201,3747,2402,17.02076530456543,33.68075180053711,30.0408878326416,19.257596969604492
Texas,Zapata,3063,2477,1569,933,38.08753967285156,30.800796508789062,19.510072708129883,11.601592063903809
Texas,Zavala,2351,2317,1655,770,33.145355224609375,32.66600799560547,23.332862854003906,10.855772972106934
Utah,Beaver,424,1248,1350,807,11.073387145996094,32.59336471557617,35.25724792480469,21.075998306274414
Utah,Box Elder,2211,9891,12147,7630,6.935600280761719,31.026695251464844,38.10345458984375,23.93425178527832
Utah,Cache,4298,12683,21674,24015,6.858145713806152,20.23775291442871,34.58433151245117,38.31977081298828
Utah,Carbon,1104,3547,6192,2239,8.43907642364502,27.113590240478516,47.332210540771484,17.11511993408203
Utah,Daggett,24,161,163,54,5.970149040222168,40.04975128173828,40.547264099121094,13.432835578918457
Utah,Davis,8786,42660,74051,76128,4.3575944900512695,21.158090591430664,36.72709274291992,37.75722122192383
Utah,Duchesne,1322,4326,4405,1726,11.223363876342773,36.726375579833984,37.397064208984375,14.653196334838867
Utah,Emery,392,1908,2986,1026,6.210392951965332,30.22813606262207,47.30671691894531,16.25475311279297
Utah,Garfield,253,1247,1055,892,7.339715480804443,36.17638397216797,30.606325149536133,25.877574920654297
Utah,Grand,462,1967,2503,1979,6.684994697570801,28.461872100830078,36.21762466430664,28.635509490966797
Utah,Iron,2023,6757,11325,8544,7.061328411102295,23.585466384887695,39.530174255371094,29.823030471801758
Utah,Juab,566,2446,2319,1012,8.923222541809082,38.56219482421875,36.55998611450195,15.954595565795898
Utah,Kane,400,1161,2173,1591,7.511736869812012,21.80281639099121,40.80751037597656,29.877933502197266
Utah,Millard,936,2409,2903,1620,11.896288871765137,30.617691040039062,36.89628982543945,20.589731216430664
Utah,Morgan,121,1266,2534,2551,1.8695920705795288,19.561185836791992,39.15327453613281,39.41594696044922
Utah,Piute,117,527,393,263,9.0,40.53845977783203,30.230770111083984,20.230770111083984
Utah,Rich,63,468,592,336,4.318026065826416,32.07676315307617,40.57573699951172,23.02947235107422
Utah,Salt Lake,65628,161676,233110,254184,9.183904647827148,22.62474822998047,32.62113952636719,35.57020950317383
Utah,San Juan,1367,2920,3118,1659,15.08164119720459,32.21535873413086,34.39982223510742,18.303176879882812
Utah,Sanpete,1724,5113,7141,3698,9.753337860107422,28.926227569580078,40.399410247802734,20.921022415161133
Utah,Sevier,1236,4328,5210,2440,9.353715896606445,32.75313949584961,39.427879333496094,18.46526336669922
Utah,Summit,1393,4380,6529,15046,5.093608379364014,16.015796661376953,23.873775482177734,55.01681900024414
Utah,Tooele,3418,11466,14778,9490,8.730077743530273,29.285860061645508,37.74519729614258,24.238862991333008
Utah,Uintah,2983,7301,7325,3297,14.268630981445312,34.92298889160156,35.03778839111328,15.770591735839844
Utah,Utah,16174,49075,112013,122208,5.400875091552734,16.387283325195312,37.40374755859375,40.8080940246582
Utah,Wasatch,1027,4144,6253,7575,5.405547618865967,21.811674118041992,32.91225814819336,39.87051773071289
Utah,Washington,7579,24989,44307,29980,7.092789173126221,23.385896682739258,41.464603424072266,28.056713104248047
Utah,Wayne,207,437,718,415,11.648846626281738,24.592008590698242,40.40517807006836,23.353967666625977
Utah,Weber,14562,46044,56935,38100,9.356146812438965,29.583463668823242,36.58097839355469,24.47941017150879
Vermont,Addison,1654,7403,6295,10068,6.506687641143799,29.122737884521484,24.763965606689453,39.60660934448242
Vermont,Bennington,2250,7409,6599,9227,8.828722953796387,29.072002410888672,25.89366340637207,36.20561218261719
Vermont,Caledonia,1874,7607,5818,6257,8.693634986877441,35.28947830200195,26.99016571044922,29.026721954345703
Vermont,Chittenden,6032,20348,25765,54980,5.630805015563965,18.994632720947266,24.051342010498047,51.323219299316406
Vermont,Essex,625,2175,1167,766,13.205155372619629,45.953941345214844,24.656665802001953,16.18423843383789
Vermont,Franklin,3202,13020,9840,8254,9.330924034118652,37.94148635864258,28.674671173095703,24.052919387817383
Vermont,Grand Isle,376,1422,1377,2096,7.133371353149414,26.977802276611328,26.124074935913086,39.76475143432617
Vermont,Lamoille,1276,4546,5165,6792,7.177006721496582,25.56949234008789,29.051128387451172,38.20237350463867
Vermont,Orange,1739,7671,5637,6169,8.196643829345703,36.156673431396484,26.569570541381836,29.077112197875977
Vermont,Orleans,2311,7798,5400,4256,11.69238567352295,39.45357894897461,27.321022033691406,21.53301239013672
Vermont,Rutland,3161,14703,11670,13166,7.402810096740723,34.43325424194336,27.330211639404297,30.833723068237305
Vermont,Washington,2636,11250,10401,17463,6.313772678375244,26.946107864379883,24.912574768066406,41.827545166015625
Vermont,Windham,2413,9400,7889,12110,7.585187911987305,29.54859733581543,24.798818588256836,38.0673942565918
Vermont,Windsor,2727,12080,10846,15879,6.56602144241333,29.08600616455078,26.114803314208984,38.23316955566406
Virginia,Accomack,4360,8633,5938,4576,18.547666549682617,36.7252311706543,25.260560989379883,19.466541290283203
Virginia,Albemarle,5789,11493,15440,40215,7.936986923217773,15.757434844970703,21.168954849243164,55.13662338256836
Virginia,Alleghany,1572,4530,3438,1688,14.000712394714355,40.34556579589844,30.6198787689209,15.033843994140625
Virginia,Amelia,1497,3787,2408,1591,16.126253128051758,40.79500198364258,25.939889907836914,17.138856887817383
Virginia,Amherst,3264,8176,6944,4339,14.364300727844238,35.981163024902344,30.559345245361328,19.095190048217773
Virginia,Appomattox,1567,3766,3462,2319,14.099333763122559,33.885189056396484,31.149900436401367,20.865575790405273
Virginia,Arlington,9794,13487,19446,130252,5.661959171295166,7.796900272369385,11.241827011108398,75.29931640625
Virginia,Augusta,6962,21353,14268,12526,12.633145332336426,38.746849060058594,25.8905086517334,22.72949981689453
Virginia,Bath,305,1350,993,500,9.688691139221191,42.88437271118164,31.54383659362793,15.883100509643555
Virginia,Bedford,5655,17138,17340,16558,9.975128173828125,30.230548858642578,30.58686637878418,29.20745849609375
Virginia,Bland,565,2098,1581,701,11.425682067871094,42.426692962646484,31.971689224243164,14.175935745239258
Virginia,Botetourt,1775,7919,7875,6943,7.241351127624512,32.30662536621094,32.12712097167969,28.324901580810547
Virginia,Brunswick,2644,4473,3518,1670,21.487199783325195,36.351078033447266,28.590003967285156,13.5717191696167
Virginia,Buchanan,4895,5739,3805,1924,29.91505241394043,35.07303237915039,23.253681182861328,11.758234977722168
Virginia,Buckingham,2556,5422,3114,1582,20.16727066040039,42.780494689941406,24.56998634338379,12.482247352600098
Virginia,Campbell,5118,12812,12969,8945,12.84509563446045,32.1554069519043,32.549442291259766,22.450056076049805
Virginia,Caroline,3042,7685,5596,4053,14.929328918457031,37.715938568115234,27.463682174682617,19.891048431396484
Virginia,Carroll,4270,7999,6627,3340,19.203094482421875,35.97319793701172,29.803022384643555,15.020687103271484
Virginia,Charles City,1107,2092,1457,803,20.278438568115234,38.32203674316406,26.689870834350586,14.709653854370117
Virginia,Charlotte,1419,3415,2697,918,16.79488754272461,40.418983459472656,31.920936584472656,10.865191459655762
Virginia,Chesterfield,17713,54442,65382,93507,7.666504859924316,23.5634765625,28.298505783081055,40.47151184082031
Virginia,Clarke,1131,3067,2828,3332,10.919095993041992,29.609962463378906,27.302568435668945,32.168373107910156
Virginia,Craig,346,1416,1120,892,9.167991638183594,37.519874572753906,29.676734924316406,23.635400772094727
Virginia,Culpeper,4772,10712,10018,8844,13.893902778625488,31.188493728637695,29.167879104614258,25.749723434448242
Virginia,Cumberland,1172,2710,2166,1057,16.495426177978516,38.142154693603516,30.485572814941406,14.876847267150879
Virginia,Dickenson,2452,4181,3052,1165,22.599079132080078,38.53456115722656,28.129032135009766,10.737327575683594
Virginia,Dinwiddie,3453,7382,5843,3823,16.843080520629883,36.007999420166016,28.501049041748047,18.647871017456055
Virginia,Essex,1394,2973,2146,1370,17.683622360229492,37.71406936645508,27.2231388092041,17.379169464111328
Virginia,Fairfax,58665,99809,141424,480163,7.520565509796143,12.795024871826172,18.129863739013672,61.55454635620117
Virginia,Fauquier,3610,12768,14204,17487,7.510037422180176,26.561817169189453,29.549190521240234,36.37895584106445
Virginia,Floyd,1507,4146,3399,2567,12.970134735107422,35.68293380737305,29.253808975219727,22.093122482299805
Virginia,Fluvanna,1720,4651,6370,6544,8.918848991394043,24.117189407348633,33.030853271484375,33.933109283447266
Virginia,Franklin,4850,14250,12802,8920,11.88084888458252,34.90764617919922,31.36054039001465,21.850963592529297
Virginia,Frederick,6456,19325,17039,16864,10.81696891784668,32.37886047363281,28.548688888549805,28.255477905273438
Virginia,Giles,1340,4686,3884,2193,11.071635246276855,38.717674255371094,32.091217041015625,18.119474411010742
Virginia,Gloucester,2821,8762,9168,6300,10.428449630737305,32.39067077636719,33.891536712646484,23.289342880249023
Virginia,Goochland,1475,4083,4409,7159,8.612635612487793,23.840944290161133,25.744482040405273,41.801937103271484
Virginia,Grayson,2250,4468,3634,1649,18.748437881469727,37.23023223876953,30.28080940246582,13.740521430969238
Virginia,Greene,1888,3873,3854,3935,13.933579444885254,28.583024978637695,28.44280433654785,29.040590286254883
Virginia,Greensville,1954,3630,2406,805,22.2171688079834,41.2734489440918,27.35645294189453,9.15292739868164
Virginia,Halifax,4611,8938,7475,3835,18.548614501953125,35.95478439331055,30.06959342956543,15.427008628845215
Virginia,Hanover,5018,18615,20357,29042,6.870960712432861,25.488826751708984,27.874082565307617,39.76612854003906
Virginia,Henrico,18757,48174,60812,99221,8.26430606842041,21.225393295288086,26.793676376342773,43.71662521362305
Virginia,Henry,7537,12957,12069,5268,19.922815322875977,34.249691009521484,31.902408599853516,13.925087928771973
Virginia,Highland,215,725,511,422,11.478910446166992,38.70795440673828,27.282434463500977,22.530698776245117
Virginia,Isle of Wight,3182,7345,8651,7107,12.10576343536377,27.943695068359375,32.91230773925781,27.03823471069336
Virginia,James City,2672,9674,14650,27426,4.909779071807861,17.77589988708496,26.919260025024414,50.39506149291992
Virginia,King and Queen,620,1938,1430,1234,11.872845649719238,37.11221694946289,27.384143829345703,23.63079261779785
Virginia,King George,1172,4607,5338,6246,6.749985694885254,26.53343391418457,30.7435359954834,35.973045349121094
Virginia,King William,912,3944,4230,2417,7.928366661071777,34.28670883178711,36.773014068603516,21.01190948486328
Virginia,Lancaster,829,2646,2429,2717,9.616053581237793,30.692495346069336,28.175386428833008,31.51606559753418
Virginia,Lee,4188,6205,5597,2015,23.26020622253418,34.462650299072266,31.0858097076416,11.191335678100586
Virginia,Loudoun,15519,31378,51134,155565,6.1195759773254395,12.373223304748535,20.16356658935547,61.343631744384766
Virginia,Louisa,3873,8575,7464,6308,14.771166801452637,32.704044342041016,28.466819763183594,24.057971954345703
Virginia,Lunenburg,1995,3626,2347,1016,22.206144332885742,40.36064147949219,26.12421989440918,11.308993339538574
Virginia,Madison,1335,3476,2530,2240,13.93382740020752,36.28013610839844,26.406429290771484,23.379606246948242
Virginia,Mathews,656,2132,2202,1929,9.481139183044434,30.813701629638672,31.825408935546875,27.879751205444336
Virginia,Mecklenburg,4103,7220,6814,4583,18.058979034423828,31.778169631958008,29.99119758605957,20.171655654907227
Virginia,Middlesex,1083,2732,2756,1800,12.937521934509277,32.63648223876953,32.923187255859375,21.5028076171875
Virginia,Montgomery,3802,13076,13640,25446,6.7936530113220215,23.365020751953125,24.37281036376953,45.4685173034668
Virginia,Nelson,1581,3904,2238,3368,14.254800796508789,35.199710845947266,20.178524017333984,30.36696434020996
Virginia,New Kent,1148,5412,4921,4218,7.312567710876465,34.473533630371094,31.345945358276367,26.86795425415039
Virginia,Northampton,1523,3044,2167,1970,17.49770164489746,34.97242736816406,24.89659881591797,22.633272171020508
Virginia,Northumberland,878,3206,2893,2833,8.950051307678223,32.680938720703125,29.49031639099121,28.878694534301758
Virginia,Nottoway,2236,4151,2999,1627,20.30327796936035,37.69181823730469,27.23145294189453,14.773449897766113
Virginia,Orange,2860,8761,7288,6342,11.326284408569336,34.695655822753906,28.86222267150879,25.11583709716797
Virginia,Page,3017,7913,4074,2384,17.35104751586914,45.50839614868164,23.42995262145996,13.710604667663574
Virginia,Patrick,2682,4708,4094,2063,19.797740936279297,34.753082275390625,30.220712661743164,15.228464126586914
Virginia,Pittsylvania,7843,15841,14971,6574,17.34064483642578,35.023990631103516,33.10044479370117,14.53492259979248
Virginia,Powhatan,2160,6390,6526,6228,10.138940811157227,29.994367599487305,30.63274574279785,29.233945846557617
Virginia,Prince Edward,1830,4452,3269,3489,14.03374195098877,34.14110565185547,25.069019317626953,26.756134033203125
Virginia,Prince George,2478,8895,8754,6203,9.411317825317383,33.78275680541992,33.24724578857422,23.558677673339844
Virginia,Prince William,34009,59087,80707,121316,11.523825645446777,20.02141571044922,27.347272872924805,41.107486724853516
Virginia,Pulaski,3212,8488,8745,5126,12.561104774475098,33.193851470947266,34.19889831542969,20.046146392822266
Virginia,Rappahannock,638,1519,1376,1966,11.602109909057617,27.62320327758789,25.02273178100586,35.751953125
Virginia,Richmond,1344,2455,1911,1232,19.360414505004883,35.36444854736328,27.52808952331543,17.747047424316406
Virginia,Roanoke,5179,16895,21447,24021,7.667821407318115,25.01406478881836,31.753576278686523,35.564537048339844
Virginia,Rockbridge,2243,5727,4504,4537,13.185585975646973,33.66645050048828,26.476985931396484,26.670978546142578
Virginia,Rockingham,8807,19294,12360,14475,16.031381607055664,35.12086868286133,22.4989070892334,26.34884262084961
Virginia,Russell,3949,7601,6013,2438,19.7440128326416,38.00310134887695,30.06349754333496,12.189390182495117
Virginia,Scott,3056,6251,4933,2188,18.602386474609375,38.05088806152344,30.02800178527832,13.318723678588867
Virginia,Shenandoah,4015,11746,8843,6353,12.969602584838867,37.942955017089844,28.5654296875,20.522014617919922
Virginia,Smyth,3748,8487,6972,3292,16.658517837524414,37.721675872802734,30.98804473876953,14.63176155090332
Virginia,Southampton,2009,3942,4830,2432,15.20472240447998,29.834253311157227,36.554908752441406,18.40611457824707
Virginia,Spotsylvania,7811,26058,26466,28052,8.837272644042969,29.48171043395996,29.943317413330078,31.737699508666992
Virginia,Stafford,6362,21483,28607,37498,6.771687030792236,22.866418838500977,30.449174880981445,39.9127197265625
Virginia,Surry,744,1794,1393,1021,15.024232864379883,36.227787017822266,28.130048751831055,20.617931365966797
Virginia,Sussex,1651,3568,2107,1069,19.666467666625977,42.501487731933594,25.0982723236084,12.733770370483398
Virginia,Tazewell,5570,11108,9240,4550,18.281475067138672,36.457923889160156,30.326900482177734,14.933700561523438
Virginia,Warren,3572,9821,8015,5938,13.062239646911621,35.91384506225586,29.309587478637695,21.714326858520508
Virginia,Washington,5693,13678,11418,9095,14.273894309997559,34.29445266723633,28.628021240234375,22.803630828857422
Virginia,Westmoreland,2042,4461,4151,2537,15.48025131225586,33.818511962890625,31.468425750732422,19.232810974121094
Virginia,Wise,6630,8161,8609,4124,24.08806800842285,29.65048599243164,31.27815818786621,14.98328685760498
Virginia,Wythe,2924,8019,6205,4027,13.808736801147461,37.8701286315918,29.303422927856445,19.017709732055664
Virginia,York,2439,8651,13098,21501,5.338265419006348,18.93453598022461,28.66773223876953,47.05946731567383
Virginia,Alexandria city,8351,13882,21915,75483,6.980632305145264,11.604015350341797,18.318830490112305,63.09652328491211
Virginia,Bristol city,1850,3585,3581,3068,15.309499740600586,29.667327880859375,29.634227752685547,25.388944625854492
Virginia,Buena Vista city,779,1662,1025,657,18.89400863647461,40.310455322265625,24.860538482666016,15.934998512268066
Virginia,Charlottesville city,2693,5014,5970,16679,8.871393203735352,16.5173282623291,19.666622161865234,54.94465637207031
Virginia,Chesapeake city,12649,38715,56280,53398,7.854472637176514,24.040311813354492,34.94740676879883,33.15781021118164
