city,state,Construction - Central Staff Services,Regular Highways,Police Protection,Parks and Recreation,Current Operations - Police Protection,Sewerage,Local Fire Protection,Water Utilities,Central Staff Services,Protective Inspection and Regulation - Other,Financial Administration,General - Interest on Debt,Other Capital Outlay - Sewerage,Water Utilities - Interest on Debt,"Assistance and Subsidies - Public Welfare, Cash Assistance Programs - Other",Construction - Regular Highways,General - Other,Current Operations - General - Other,Solid Waste Management,General Public Buildings,Housing and Community Development,Transit Utilities,Corrections - Other,Judicial and Legal Services,Health - Other,Parking Facilities,Intergovernmental to Local - Other - Financial Administration,Intergovernmental to State - Transit Utilities,Other Capital Outlay - Local Fire Protection,Total Salaries and Wages,Construction - Housing and Community Development,Sea and Inland Port Facilities,Libraries,Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - General - Other,Other - Health - Other,Other - Gas Utilities,Other - Sewerage,Other - Police Protection,Other - Judicial and Legal Services,Other Capital Outlay - General Public Building,Construction - Sewerage,Air Transportation,Public Welfare - Other,Intergovernmental to Local - Other - Transit Utilities,Other Capital Outlay - General - Other,Other Capital Outlay - Parks and Recreation,Construction - Parks and Recreation,Current Operations - Water Utilities,Construction - Electric Utilities,Elementary and Secondary Education,Current Operations - Electric Utilities,"Public Welfare, Vendor Payments for Medical Care",Electric Utilities - Interest on Debt,Other Capital Outlay - Police Protection,Electric Utilities,General Public Building,Gas Utilities,Other Capital Outlay - Regular Highways,Construction - Water Utilities,Intergovernmental to Local - Other - Correctional Institutions,Other - General - Other,Other - Central Staff Services,Intergovernmental to Local - Other - Police Protection,Natural Resources - Other,Correctional Institutions,Other - Transit Utilities,Other Capital Outlay - Solid Waste Management,Construction - Police Protection,Construction - Air Transportation,Intergovernmental to Local - Other - Public Welfare - Other,Other - Other Higher Education,Other - Housing and Community Development,Other - Elementary and Secondary Education,Other - Natural Resources - Other,Intergovernmental to State - Health - Other,Other Higher Education,Other Capital Outlay - Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - Air Transportation,Intergovernmental to State - Air Transportation,Current Operations - Housing and Community Development,Intergovernmental to Local - Other - Housing and Community Development,Intergovernmental to State - Housing and Community Development,Protective Inspection and Regulations - Other,Other Capital Outlay - Housing and Community Development,Construction - General - Other,Gas Utilities - Interest on Debt,Intergovernmental to Local - Other - Libraries,Other Capital Outlay - Water Utilities,Other Capital Outlay - Electric Utilities,Intergovernmental to Local - Other - Water Utilities,Other - Financial Administration,Other - Local Fire Protection,Other - Parks and Recreation,Current Operations - Regular Highways,Current Operations - Sewerage,Current Operations - Elementary and Secondary Education,Other Capital Outlay - Elementary and Secondary Education,Construction - Parking Facilities,Current Operations - Central Staff Services,Other Capital Outlay - Protective Inspection and Regulation - Other,Toll Highways,Other Capital Outlay - Central Staff Services,Other - Water Utilities,Other - Solid Waste Management,Other Capital Outlay - Libraries,Intergovernmental to Local - Other - Central Staff Services,Other - Correctional Institutions,Other - Parking Facilities,Other - Public Welfare - Other,Other - Air Transportation,"Assistance and Subsidies - Public Welfare, Federal Categorical Assistance Programs","Public Welfare, Cash Assistance Programs - Other","Public Welfare, Vendor Payments for Other Purposes",Other - Libraries,Hospitals,Construction - Elementary and Secondary Education,Intergovernmental to Local - Other - Elementary and Secondary Education,Other Capital Outlay - Natural Resources - Other,Other - Regular Highways,Intergovernmental to Local - Other - Sewerage,Construction - Local Fire Protection,Current Operations - Gas Utilities,Other Capital Outlay - Financial Administration,Transit Utilities - Interest on Debt,Current Operations - Local Fire Protection,Intergovernmental to State - General - Other,Intergovernmental to State - Elementary and Secondary Education,Intergovernmental to Local - Other - Solid Waste Management,Other Capital Outlay - Air Transportation,Other - Hospitals,Construction - Solid Waste Management,Intergovernmental to Local - Other - Local Fire Protection,Current Operations - Correctional Institutions,Current Operations - Hospitals,Intergovernmental to Local - Other - Hospitals,Other Capital Outlay - Hospitals,Intergovernmental to State - Regular Highways,General,Own Hospitals,Fire Protection,Welfare - Other,Health Services - Other,Welfare Institutions,"Welfare, Vendor Payments for Other Purposes",Employee Retirement - Benefit Payments,Securities - Corporate Bonds (market),Total Cash and Deposits,Withdrawals,Equipment Only - Own Hospitals,Judicial and Legal,Correction - Other,Intergovernmental to State - Corrections,Welfare,Judicial,Central Staff,Natural Resource - Other,Intergovernmental to State - Sewerage,Construction - Public Welfare - Other,Intergovernmental to Local - Other - Health - Other,Intergovernmental to State - Electric Utilities,Construction - Hospitals,Other Capital Outlay - Health - Other,Construction - Gas Utilities,"Current Operations - Public Welfare, Vendor Payments for Other Purposes",Construction - General Public Buildings,"Public Welfare, Federal Categorical Assistance Programs",Construction - Transit Utilities,Current Operations - Health - Other,Liquor Stores,Other Capital Outlay - Transit Utilities,Intergovernmental to State - Water Utilities,Other - Electric Utilities,Intergovernmental to Local - Other - Judicial and Legal Services,Intergovernmental to State - Judicial and Legal Services,Intergovernmental to Local - Other - Parking Facilities,Current Operations - Financial Administration,Current Operations - Parks and Recreation,Construction - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Sea and Inland Port Facilities,Other Capital Outlay - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Electric Utilities,Other - Protective Inspection and Regulations,Intergovernmental to Local - Other - Parks and Recreation,Construction - Natural Resources - Other,Current Operations - Liquor Stores,Other Capital Outlay - Gas Utilities,Other Capital Outlay - Parking Facilities,Intergovernmental to Local - Other - Corrections,Current Operations - General Public Buildings,Current Operations - Air Transportation,Other - Corrections,Construction - Toll Highways,Intergovernmental to Local - Other - Regular Highways,Intergovernmental to State - Police Protection,Construction - Protective Inspection and Regulation - Other,Current Operations - Transit Utilities,Construction - Financial Administration,Intergovernmental to State - Natural Resources - Other,Other Capital Outlay - Public Welfare - Other,Public Welfare,Public Welfare Institutions,Other - Health,Construction - Libraries,Corrections,Intergovernmental to State - Hospitals,Intergovernmental to State - Financial Administration,Higher Education Auxiliary Enterprises,Intergovernmental to State - Public Welfare - Categorical Assistance Programs,Employee Retirement - Corporate Stocks,Corporate Bonds,Benefit Payments,Intergovernmental to Local - Other - Natural Resources - Other,Intergovernmental to State - Solid Waste Management,Current Operations - Toll Highways,Current Operations - Solid Waste Management
Columbia,South-Carolina,,3.21,15.71,4.25,361.20,4.47,4.94,183.25,0.30,0.06,37.87,0.03,,0.14,,,0.96,,1.12,14.10,80.50,,,0.04,0.15,29.69,,,,1353.10,,,,,,,,,,1.99,,79.23,,7.47,,,,,,,,,,,,26.91,1.73,,,,3.27,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,25.32,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huntingburg,Indiana,,6.81,9.56,112.97,194.81,,2.11,,0.49,,8.27,93.52,,,,235.01,70.99,,,,,,,6.00,,,,,,,,,,,,,,,,,,,,,,,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appleton,Wisconsin,,6.77,,59.16,243.39,140.85,13.44,193.28,9.72,12.86,24.39,53.90,,,9.51,,30.37,,45.20,7.65,7.49,129.63,,7.14,15.28,27.10,,,,,,,65.08,,,,,,,,,,,,,,,522.55,,,,,,,15.05,,,,,,,,,,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San-Fernando,California,,0.21,,2.80,329.62,143.12,113.68,125.03,1.77,0.08,36.43,4.73,,0.41,,,,,3.66,,,21.34,,,4.15,7.48,,,,,28.90,,,,,,,79.64,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan-City,Indiana,,68.71,0.64,0.10,,37.85,239.59,10.87,78.57,,20.28,22.05,,10.96,,,254.88,,66.58,4.74,,45.53,,8.22,9.00,,,,,144.48,,0.26,,16.93,,,,,,,,,17.31,,,50.30,,,,,,,,,,,,,,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32,,,,,386.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid-City,South-Dakota,,99.73,,212.80,229.53,63.92,143.52,78.29,25.79,,29.22,4.17,,57.42,,,18.37,,98.67,,11.03,26.32,,,37.38,4.08,,,,,,,43.03,3.70,,,,,,,,,61.17,,,,,,,,,,,,,,,,,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yankton,South-Dakota,,150.88,21.99,34.59,206.10,48.75,2.86,24.99,0.54,,39.35,21.45,,24.24,,,3.88,,16.68,10.21,,,,3.34,,,,,,512.70,,,5.24,0.75,,,,,,,,,11.85,,,,,,,,,,,,,,0.07,,98.45,642.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bozeman,Montana,,12.74,,10.11,250.19,103.99,11.70,130.32,92.79,42.52,31.04,28.20,,11.94,,216.97,32.09,,15.65,11.16,2.63,,,18.40,,12.50,,,,,,,36.66,,,,,,,,,,,127.15,,22.56,,,,,,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oshkosh,Wisconsin,,158.71,,71.50,196.44,142.02,175.12,128.59,38.46,,40.40,149.69,,,,138.50,69.52,,36.89,10.45,41.58,75.49,,5.88,21.07,4.57,,,,,,,53.07,6.03,,,,,,,,,,,,,,,,,,,,,,,,,19.86,,,,,,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Arizona,,163.50,,148.48,271.87,75.18,174.49,149.12,56.80,17.12,64.97,73.76,,5.71,,,79.17,,68.73,24.64,,,,33.31,,,,,,213.92,,,27.49,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,146.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San-Augustine,Texas,,49.26,183.26,,,75.21,40.78,191.74,109.11,,34.43,,,36.02,,,,,,7.94,,,,21.19,,,,,,677.44,,,57.73,,,,,,,,,,,,,,,,,,,1070.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hartford,Wisconsin,,5.63,259.24,106.44,,191.71,3.76,187.50,23.63,12.43,15.22,103.01,,,,109.10,68.31,,52.57,6.15,2.01,13.92,,6.09,39.56,,,,,,,,55.16,6.35,,,,,,,,,13.60,,,,,,,,,1848.04,,,8.09,,,,,,,,,,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Racine,Wisconsin,,5.21,,106.04,407.91,175.53,11.70,199.99,12.31,14.51,38.42,79.78,,,,73.53,44.06,,67.98,4.40,22.85,126.72,,20.65,241.26,20.52,,,,,,,50.48,8.77,,,,,,,,,,,,,,,,,,,,,17.47,,,,,,,,,,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgantown,West-Virginia,,13.58,16.17,8.48,,382.14,31.95,,37.19,35.52,30.28,43.31,,156.27,,,9.39,,,16.47,12.14,,,22.42,,72.21,,,,388.26,,,55.62,,,,,,,,,365.35,76.57,5.66,,,,,400.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason,Texas,,119.74,146.64,151.41,,131.89,39.91,131.89,279.39,,,16.05,,,,,,,297.18,,,,,,,,,,,347.51,,,,,,,,,,,,,,,,,,,,,,831.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalamazoo,Michigan,,229.44,386.81,13.92,,207.65,,144.74,33.04,,42.55,79.69,,9.32,,,57.41,588.24,35.21,10.49,21.71,,,9.04,,,,,,485.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siren,Wisconsin,,5.17,277.78,40.05,,,302.33,288.11,77.52,,18.09,288.11,,,,78.81,93.02,,3.88,12.92,,,,5.17,50.39,,,,,456.07,,,,2.58,,,,,,,,,,,,,,,,,,,,,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinsville,Illinois,,171.88,119.49,,,77.21,,22.98,,,120.40,29.41,,,,,,,82.72,,,,,,,,,,,274.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado-Springs,Colorado,,43.22,0.33,0.84,,81.45,1.25,200.68,40.01,,80.47,32.51,,84.62,,,162.02,,,,22.38,10.83,,18.78,,5.15,,,,758.73,,,,2.30,,,,,,,,,35.20,,,,,,,,,594.96,,74.74,,211.58,,303.38,40.36,216.39,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West-Dundee,Illinois,,144.46,,,411.32,,266.24,221.37,117.34,,,157.40,,,,,264.02,,,,,,,,,,,,,635.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirit-Lake,Iowa,,1.16,194.57,51.02,,13.00,18.62,4.85,7.37,20.37,36.28,290.20,,11.83,,,65.76,,2.52,2.72,13.97,,,,,,,,,410.09,,,3.10,,,,,,,,,,1.16,6.21,,,,,238.22,,,,,,18.82,,,,,170.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wheatland,Wyoming,,4.62,0.58,19.35,,29.46,19.64,32.93,35.53,36.11,,12.71,,,,,2.02,,38.13,,,,,,,,,,,,,,,7.51,,,,,,,,,0.58,38.99,,,,,,,,1071.63,,,,23.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savannah,Georgia,,171.59,,188.57,476.50,0.06,217.59,0.08,60.30,29.74,30.21,39.23,,2.08,,146.50,0.11,,237.06,49.04,,,,3.00,,61.76,,,,104.29,,,,12.29,,,,,,,,,15.26,90.33,,,,,,,,,,,17.11,,,,,,,1.23,,,2.35,,,,,,,,,,,,,,4.96,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haledon,New-Jersey,,,260.82,7.84,,2.05,,,33.16,,24.96,,,44.62,,,,,79.10,38.71,,,,16.16,5.43,,,,,433.38,,,20.98,,,,,,,,,,,,,,,,272.88,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,
Sarasota,Florida,,126.83,1.22,309.26,599.00,332.33,42.50,142.78,0.03,6.98,89.89,77.12,,23.30,,,0.05,,179.53,,0.41,,,29.25,,35.89,,,,,,,,,,,,,,,,374.74,,,,,,,,,,,,,,,,,,,,,,,70.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunray,Texas,,,120.86,100.44,,66.23,24.28,84.44,245.58,,10.49,23.18,,,,23.18,117.55,,114.24,,,,,1.66,12.14,,,,,542.49,,,,,,,,,,,,,1.10,,,,,,,,,,,,,,,,,,,,,,,,,10.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providence,Rhode-Island,,48.80,591.49,49.03,,4.22,384.78,265.68,64.75,21.94,43.09,179.11,,16.66,,,0.21,,59.51,40.85,72.08,,,79.23,,9.65,,,,1150.16,,,22.21,4.28,,,,,,,55.49,,,,,,,,,,43.68,,,,,,,,,138.86,,,,,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.65,,,,,,,,,,,,,,,,,,,,,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troutdale,Oregon,,48.08,6.18,11.18,,0.56,,0.74,8.34,8.16,15.63,11.31,,0.87,,,,150.59,86.76,0.12,,,,9.21,,,,,,298.21,,,18.79,,,,,,2.84,,,,,,,,,,,,,,,,,,12.61,,23.23,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texarkana,Arkansas,,57.39,6.07,10.69,251.98,104.90,163.67,107.02,18.61,15.44,19.62,26.54,,13.15,,,192.50,,0.78,3.51,3.54,,,19.08,24.99,,,,18.78,494.45,,,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint,Michigan,,0.35,2.11,5.12,,219.76,0.49,488.47,19.17,30.97,73.41,54.13,,0.07,,,112.11,,41.76,,0.70,,,8.99,,,,,,2045.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.99,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277.98,,149.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.56,,,,,,,,,,
Greensboro,North-Carolina,,7.13,0.12,166.15,259.81,2.40,1.06,5.66,0.03,15.22,23.58,39.12,,13.32,,,0.04,,0.20,48.86,0.48,0.42,,3.88,0.71,3.56,3.05,,,22.74,,,29.40,2.75,,0.48,,,,,,,,,,,10.33,,,,,,,,,,0.27,,,96.43,,0.52,0.20,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,,,,,,,,,
Oakley,Kansas,,5.78,7.23,1.45,,107.95,10.60,0.96,,,,26.99,,,,,8.67,,7.23,,0.96,,,,,,,,,394.22,,,82.89,,,,,,,,,,20.72,,,,,,,,,,,,,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chula-Vista,California,,49.04,7.56,90.33,228.49,103.50,2.34,,125.12,0.03,0.64,63.90,,,,39.15,30.13,,5.37,,32.16,0.05,,10.39,10.83,1.85,,,,,,,18.08,,,,,,,,,,,,,,141.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McAllen,Texas,,0.08,2.00,4.14,242.96,3.13,0.13,2.31,34.24,7.79,0.66,27.40,,17.06,,,0.30,,124.19,9.97,14.66,0.26,,22.59,19.89,0.43,,,,576.70,,,1.41,,,,,,,,,184.39,0.23,12.62,,,,,,,,,,,,,,,,,,,,,9.72,,,24.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21,,,,,,,,,,,,,,,,,,,,,,
Baltimore,Maryland,,168.60,852.03,77.70,,238.59,394.39,158.11,428.48,9.98,54.01,81.95,,,,,0.18,,127.65,,88.08,,,98.89,227.21,29.99,,,,1446.44,,,37.82,8.29,,,,,,,,,,,,,,,,,363.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.00,7.54,,,,,,,,,,,,,,,,,,,,55.43,,,,,,,,,,,,,,370.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willowick,Ohio,,35.52,133.85,73.24,,152.92,,,100.04,,76.50,0.85,,,,,87.77,,,,64.23,,,19.57,12.12,,,,,32.75,,,,,,,,,,,,15.31,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.42,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steamboat-Springs,Colorado,,294.23,306.64,31.41,,55.62,267.44,146.97,188.44,6.28,124.19,113.89,,40.03,,,148.55,758.51,,,6.13,277.36,,42.08,23.69,,,,,1.06,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,91.42,,589.68,,,,,,,,,,,,,,,,,,,,,,,3.56,,,,116.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
